year,month,time,price,wprice,pop
2016,1,11:29:38,81800,,
2016,1,11:29:39,81800,,
2016,1,11:29:40,81800,,
2016,1,11:29:41,81800,,
2016,1,11:29:42,81800,,
2016,1,11:29:43,81800,,
2016,1,11:29:44,81900,,
2016,1,11:29:45,81900,,
2016,1,11:29:46,81900,,
2016,1,11:29:47,82000,,
2016,1,11:29:48,82000,,
2016,1,11:29:49,82000,,
2016,1,11:29:50,82100,,
2016,1,11:29:51,82100,,
2016,1,11:29:52,82100,,
2016,1,11:29:53,82100,,
2016,1,11:29:54,82200,,
2016,1,11:29:55,82200,,
2016,1,11:29:56,82200,,
2016,1,11:29:57,82200,,
2016,1,11:29:58,82200,,
2016,1,11:29:59,82200,,
2016,1,11:30:00,82200,,
2016,2,11:29:00,81500,,
2016,2,11:29:01,81500,,
2016,2,11:29:02,81500,,
2016,2,11:29:03,81500,,
2016,2,11:29:04,81500,,
2016,2,11:29:05,81500,,
2016,2,11:29:06,81500,,
2016,2,11:29:07,81600,,
2016,2,11:29:08,81600,,
2016,2,11:29:09,81600,,
2016,2,11:29:10,81700,,
2016,2,11:29:11,81700,,
2016,2,11:29:12,81800,,
2016,2,11:29:13,81800,,
2016,2,11:29:14,81800,,
2016,2,11:29:15,81800,,
2016,2,11:29:16,81800,,
2016,2,11:29:17,81800,,
2016,2,11:29:18,81800,,
2016,2,11:29:19,81800,,
2016,2,11:29:20,81800,,
2016,2,11:29:21,81800,,
2016,2,11:29:22,81800,,
2016,2,11:29:23,81800,,
2016,2,11:29:24,81800,,
2016,2,11:29:25,81800,,
2016,2,11:29:26,81800,,
2016,2,11:29:27,81800,,
2016,2,11:29:28,81800,,
2016,2,11:29:29,81800,,
2016,2,11:29:30,81800,,
2016,2,11:29:31,81900,,
2016,2,11:29:32,81900,,
2016,2,11:29:33,82000,,
2016,2,11:29:34,82000,,
2016,2,11:29:35,82100,,
2016,2,11:29:36,82100,,
2016,2,11:29:37,82100,,
2016,2,11:29:38,82100,,
2016,2,11:29:39,82100,,
2016,2,11:29:40,82200,,
2016,2,11:29:41,82200,,
2016,2,11:29:42,82300,,
2016,2,11:29:43,82300,,
2016,2,11:29:44,82400,,
2016,2,11:29:45,82400,,
2016,2,11:29:46,82500,,
2016,2,11:29:47,82600,,
2016,2,11:29:48,82600,,
2016,2,11:29:49,82700,,
2016,2,11:29:50,82700,,
2016,2,11:29:51,82800,,
2016,2,11:29:52,82900,,
2016,2,11:29:53,83000,,
2016,2,11:29:54,83000,,
2016,2,11:29:55,83000,,
2016,2,11:29:56,83100,,
2016,2,11:29:57,83100,,
2016,2,11:29:58,83200,,
2016,2,11:29:59,83200,,
2016,2,11:30:00,83200,,
2016,3,11:29:00,81500,,
2016,3,11:29:01,81500,,
2016,3,11:29:02,81500,,
2016,3,11:29:03,81500,,
2016,3,11:29:04,81500,,
2016,3,11:29:05,81500,,
2016,3,11:29:06,81600,,
2016,3,11:29:07,81600,,
2016,3,11:29:08,81600,,
2016,3,11:29:09,81700,,
2016,3,11:29:10,81700,,
2016,3,11:29:11,81800,,
2016,3,11:29:12,81800,,
2016,3,11:29:13,81800,,
2016,3,11:29:14,81800,,
2016,3,11:29:15,81800,,
2016,3,11:29:16,81800,,
2016,3,11:29:17,81800,,
2016,3,11:29:18,81800,,
2016,3,11:29:19,81800,,
2016,3,11:29:20,81800,,
2016,3,11:29:21,81800,,
2016,3,11:29:22,81800,,
2016,3,11:29:23,81800,,
2016,3,11:29:24,81800,,
2016,3,11:29:25,81800,,
2016,3,11:29:26,81800,,
2016,3,11:29:27,81800,,
2016,3,11:29:28,81800,,
2016,3,11:29:29,81800,,
2016,3,11:29:30,81800,,
2016,3,11:29:31,81900,,
2016,3,11:29:32,81900,,
2016,3,11:29:33,82000,,
2016,3,11:29:34,82000,,
2016,3,11:29:35,82100,,
2016,3,11:29:36,82100,,
2016,3,11:29:37,82100,,
2016,3,11:29:38,82100,,
2016,3,11:29:39,82100,,
2016,3,11:29:40,82100,,
2016,3,11:29:41,82100,,
2016,3,11:29:42,82200,,
2016,3,11:29:43,82200,,
2016,3,11:29:44,82200,,
2016,3,11:29:45,82300,,
2016,3,11:29:46,82400,,
2016,3,11:29:47,82400,,
2016,3,11:29:48,82500,,
2016,3,11:29:49,82500,,
2016,3,11:29:50,82600,,
2016,3,11:29:51,82700,,
2016,3,11:29:52,82800,,
2016,3,11:29:53,82800,,
2016,3,11:29:54,82900,,
2016,3,11:29:55,83000,,
2016,3,11:29:56,83000,,
2016,3,11:29:57,83000,,
2016,3,11:29:58,83000,,
2016,3,11:29:59,83100,,
2016,3,11:30:00,83100,,
2016,4,11:29:00,83700,,
2016,4,11:29:01,83700,,
2016,4,11:29:02,83700,,
2016,4,11:29:03,83700,,
2016,4,11:29:04,83700,,
2016,4,11:29:05,83700,,
2016,4,11:29:06,83700,,
2016,4,11:29:07,83700,,
2016,4,11:29:08,83700,,
2016,4,11:29:09,83700,,
2016,4,11:29:10,83700,,
2016,4,11:29:11,83700,,
2016,4,11:29:12,83700,,
2016,4,11:29:13,83700,,
2016,4,11:29:14,83800,,
2016,4,11:29:15,83800,,
2016,4,11:29:16,83800,,
2016,4,11:29:17,83900,,
2016,4,11:29:18,83900,,
2016,4,11:29:19,83900,,
2016,4,11:29:20,83900,,
2016,4,11:29:21,84000,,
2016,4,11:29:22,84000,,
2016,4,11:29:23,84000,,
2016,4,11:29:24,84000,,
2016,4,11:29:25,84000,,
2016,4,11:29:26,84000,,
2016,4,11:29:27,84000,,
2016,4,11:29:28,84000,,
2016,4,11:29:29,84000,,
2016,4,11:29:30,84000,,
2016,4,11:29:31,84000,,
2016,4,11:29:32,84000,,
2016,4,11:29:33,84000,,
2016,4,11:29:34,84000,,
2016,4,11:29:35,84000,,
2016,4,11:29:36,84000,,
2016,4,11:29:37,84000,,
2016,4,11:29:38,84000,,
2016,4,11:29:39,84100,,
2016,4,11:29:40,84100,,
2016,4,11:29:41,84200,,
2016,4,11:29:42,84200,,
2016,4,11:29:43,84300,,
2016,4,11:29:44,84300,,
2016,4,11:29:45,84300,,
2016,4,11:29:46,84300,,
2016,4,11:29:47,84400,,
2016,4,11:29:48,84400,,
2016,4,11:29:49,84400,,
2016,4,11:29:50,84500,,
2016,4,11:29:51,84500,,
2016,4,11:29:52,84500,,
2016,4,11:29:53,84600,,
2016,4,11:29:54,84600,,
2016,4,11:29:55,84700,,
2016,4,11:29:56,84800,,
2016,4,11:29:57,84800,,
2016,4,11:29:58,84900,,
2016,4,11:29:59,85000,,
2016,4,11:30:00,85100,,
2016,5,11:29:00,83700,,
2016,5,11:29:01,83700,,
2016,5,11:29:02,83700,,
2016,5,11:29:03,83700,,
2016,5,11:29:04,83700,,
2016,5,11:29:05,83700,,
2016,5,11:29:06,83700,,
2016,5,11:29:07,83700,,
2016,5,11:29:08,83700,,
2016,5,11:29:09,83700,,
2016,5,11:29:10,83700,,
2016,5,11:29:11,83700,,
2016,5,11:29:12,83700,,
2016,5,11:29:13,83700,,
2016,5,11:29:14,83700,,
2016,5,11:29:15,83700,,
2016,5,11:29:16,83700,,
2016,5,11:29:17,83800,,
2016,5,11:29:18,83800,,
2016,5,11:29:19,83800,,
2016,5,11:29:20,83800,,
2016,5,11:29:21,83800,,
2016,5,11:29:22,83900,,
2016,5,11:29:23,83900,,
2016,5,11:29:24,83900,,
2016,5,11:29:25,84000,,
2016,5,11:29:26,84000,,
2016,5,11:29:27,84000,,
2016,5,11:29:28,84000,,
2016,5,11:29:29,84000,,
2016,5,11:29:30,84000,,
2016,5,11:29:31,84000,,
2016,5,11:29:32,84000,,
2016,5,11:29:33,84000,,
2016,5,11:29:34,84000,,
2016,5,11:29:35,84000,,
2016,5,11:29:36,84000,,
2016,5,11:29:37,84000,,
2016,5,11:29:38,84000,,
2016,5,11:29:39,84000,,
2016,5,11:29:40,84000,,
2016,5,11:29:41,84000,,
2016,5,11:29:42,84000,,
2016,5,11:29:43,84000,,
2016,5,11:29:44,84100,,
2016,5,11:29:45,84100,,
2016,5,11:29:46,84200,,
2016,5,11:29:47,84300,,
2016,5,11:29:48,84300,,
2016,5,11:29:49,84300,,
2016,5,11:29:50,84400,,
2016,5,11:29:51,84400,,
2016,5,11:29:52,84400,,
2016,5,11:29:53,84500,,
2016,5,11:29:54,84500,,
2016,5,11:29:55,84600,,
2016,5,11:29:56,84700,,
2016,5,11:29:57,84800,,
2016,5,11:29:58,84900,,
2016,5,11:29:59,84900,,
2016,5,11:30:00,85000,,
2016,6,11:29:00,83500,,
2016,6,11:29:01,83500,,
2016,6,11:29:02,83500,,
2016,6,11:29:03,83500,,
2016,6,11:29:04,83500,,
2016,6,11:29:05,83500,,
2016,6,11:29:06,83600,,
2016,6,11:29:07,83600,,
2016,6,11:29:08,83600,,
2016,6,11:29:09,83700,,
2016,6,11:29:10,83700,,
2016,6,11:29:11,83700,,
2016,6,11:29:12,83700,,
2016,6,11:29:13,83700,,
2016,6,11:29:14,83700,,
2016,6,11:29:15,83700,,
2016,6,11:29:16,83700,,
2016,6,11:29:17,83700,,
2016,6,11:29:18,83700,,
2016,6,11:29:19,83700,,
2016,6,11:29:20,83700,,
2016,6,11:29:21,83800,,
2016,6,11:29:22,83800,,
2016,6,11:29:23,83800,,
2016,6,11:29:24,83800,,
2016,6,11:29:25,83800,,
2016,6,11:29:26,83800,,
2016,6,11:29:27,83800,,
2016,6,11:29:28,83800,,
2016,6,11:29:29,83800,,
2016,6,11:29:30,83800,,
2016,6,11:29:31,83800,,
2016,6,11:29:32,83800,,
2016,6,11:29:33,83800,,
2016,6,11:29:34,83900,,
2016,6,11:29:35,83900,,
2016,6,11:29:36,84000,,
2016,6,11:29:37,84000,,
2016,6,11:29:38,84000,,
2016,6,11:29:39,84000,,
2016,6,11:29:40,84000,,
2016,6,11:29:41,84000,,
2016,6,11:29:42,84000,,
2016,6,11:29:43,84100,,
2016,6,11:29:44,84100,,
2016,6,11:29:45,84100,,
2016,6,11:29:46,84100,,
2016,6,11:29:47,84100,,
2016,6,11:29:48,84100,,
2016,6,11:29:49,84100,,
2016,6,11:29:50,84100,,
2016,6,11:29:51,84100,,
2016,6,11:29:52,84100,,
2016,6,11:29:53,84200,,
2016,6,11:29:54,84200,,
2016,6,11:29:55,84200,,
2016,6,11:29:56,84300,,
2016,6,11:29:57,84300,,
2016,6,11:29:58,84300,,
2016,6,11:29:59,84300,,
2016,6,11:30:00,84400,,
